Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	AHR	Exception
1	Spectrogram 1	1	0.006000	0.254000	4000.000000	18000.000000	8000.000000	Phee	5.908341	-34.668010	65.728590	1
2	Spectrogram 1	1	0.330000	0.518000	4000.000000	18000.000000	8000.000000	Phee	4.912809	-34.969361	58.018486	1
3	Spectrogram 1	1	8.346000	8.528000	4000.000000	18000.000000	8000.000000	Trillphee	11.527115	-31.120476	95.150281	0
4	Spectrogram 1	1	8.550000	9.434000	4000.000000	18000.000000	8000.000000	Phee	10.313010	-30.664780	132.116100	0
5	Spectrogram 1	1	15.810000	17.156000	4000.000000	18000.000000	8000.000000	Phee	6.219444	-33.029096	73.893585	0
6	Spectrogram 1	1	18.468000	18.596000	4000.000000	18000.000000	8000.000000	Trillphee	17.753556	-36.566632	43.782326	0
7	Spectrogram 1	1	18.636000	18.746000	4000.000000	18000.000000	8000.000000	Trillphee	9.627950	-35.335804	42.404341	0
8	Spectrogram 1	1	18.858000	19.262000	4000.000000	18000.000000	8000.000000	Trillphee	6.991415	-35.825532	49.728678	0
9	Spectrogram 1	1	19.518000	19.862000	4000.000000	18000.000000	8000.000000	Trillphee	8.844822	-34.469813	63.807868	0
10	Spectrogram 1	1	20.196000	20.684000	4000.000000	18000.000000	8000.000000	Trill	11.105430	-34.223916	67.058016	0
11	Spectrogram 1	1	20.994000	21.230000	4000.000000	18000.000000	8000.000000	Trill	5.818278	-37.845901	44.861240	1
12	Spectrogram 1	1	21.744000	21.878000	4000.000000	18000.000000	8000.000000	Trillphee	9.162841	-31.412730	67.704017	0
13	Spectrogram 1	1	22.098000	22.172000	4000.000000	18000.000000	8000.000000	Trill	7.038431	-36.938913	36.494531	0
14	Spectrogram 1	1	22.260000	22.316000	4000.000000	18000.000000	8000.000000	Trill	13.547479	-35.132119	93.123411	0
15	Spectrogram 1	1	22.692000	23.000000	4000.000000	18000.000000	8000.000000	Trill	12.269082	-36.199915	44.993948	0
16	Spectrogram 1	1	29.490000	31.676000	4000.000000	18000.000000	8000.000000	Phee	6.622284	-26.858205	103.784856	0
17	Spectrogram 1	1	34.494000	34.622000	4000.000000	18000.000000	8000.000000	Trillphee	10.882843	-32.066664	74.847417	0
18	Spectrogram 1	1	34.662000	34.916000	4000.000000	18000.000000	8000.000000	Phee	13.226732	-34.783739	58.921869	0
19	Spectrogram 1	1	35.034000	35.264000	4000.000000	18000.000000	8000.000000	Phee	8.610112	-33.499382	64.259327	0
20	Spectrogram 1	1	35.730000	35.990000	4000.000000	18000.000000	8000.000000	Trill	10.116783	-33.365843	61.410832	0
21	Spectrogram 1	1	38.826000	40.616000	4000.000000	18000.000000	8000.000000	Trillphee	5.214133	-24.587437	86.180043	1
22	Spectrogram 1	1	40.854000	41.270000	4000.000000	18000.000000	8000.000000	Phee	8.414654	-31.702408	67.741085	0
23	Spectrogram 1	1	47.292000	49.454000	4000.000000	18000.000000	8000.000000	Phee	10.139836	-29.088102	123.643737	0
24	Spectrogram 1	1	60.966000	62.690000	4000.000000	18000.000000	8000.000000	Phee	7.342071	-23.946606	115.571508	0
25	Spectrogram 1	1	78.102000	78.194000	4000.000000	18000.000000	8000.000000	Trill	9.723501	-36.230771	34.078145	0
26	Spectrogram 1	1	78.300000	78.950000	4000.000000	18000.000000	8000.000000	Phee	10.051105	-28.620190	93.175070	0
27	Spectrogram 1	1	117.112000	118.116000	4000.000000	18000.000000	8000.000000	Phee	7.244649	-34.108969	70.957922	0
28	Spectrogram 1	1	124.858000	125.400000	4000.000000	18000.000000	8000.000000	Trillphee	5.218989	-34.429219	56.723595	1
29	Spectrogram 1	1	126.046000	126.120000	4000.000000	18000.000000	8000.000000	Trill	9.728571	-37.119852	36.971217	0
30	Spectrogram 1	1	132.556000	132.684000	4000.000000	18000.000000	8000.000000	Trillphee	11.312838	-34.622029	67.767878	0
31	Spectrogram 1	1	132.736000	132.984000	4000.000000	18000.000000	8000.000000	Phee	11.788847	-26.785612	106.672187	0
32	Spectrogram 1	1	133.030000	133.230000	4000.000000	18000.000000	8000.000000	Phee	14.501403	-26.114315	159.748288	0
33	Spectrogram 1	1	148.288000	148.464000	4000.000000	18000.000000	8000.000000	Trill	9.706504	-30.476481	82.371381	0
34	Spectrogram 1	1	148.510000	149.250000	4000.000000	18000.000000	8000.000000	Phee	12.985700	-24.341397	146.094480	0
35	Spectrogram 1	1	157.810000	159.612000	4000.000000	18000.000000	8000.000000	Phee	7.768570	-31.773404	66.723597	0
36	Spectrogram 1	1	165.724000	165.786000	4000.000000	18000.000000	8000.000000	Trill	8.445761	-37.766364	31.977508	3
37	Spectrogram 1	1	168.436000	170.226000	4000.000000	18000.000000	8000.000000	Phee	10.774421	-26.152718	139.278884	0
38	Spectrogram 1	1	180.820000	182.418000	4000.000000	18000.000000	8000.000000	Phee	13.535574	-26.178171	156.565227	0
39	Spectrogram 1	1	189.580000	189.822000	4000.000000	18000.000000	8000.000000	Phee	13.524593	-32.747985	93.974309	0
40	Spectrogram 1	1	189.874000	191.034000	4000.000000	18000.000000	8000.000000	Phee	5.704429	-33.002663	65.044076	1
41	Spectrogram 1	1	195.796000	196.314000	4000.000000	18000.000000	8000.000000	Phee	6.778248	-33.986846	60.022719	0
42	Spectrogram 1	1	197.728000	197.958000	4000.000000	18000.000000	8000.000000	Phee	9.183820	-33.932138	68.694473	0
43	Spectrogram 1	1	198.034000	198.114000	4000.000000	18000.000000	8000.000000	Trillphee	9.544161	-35.423623	53.737762	0
44	Spectrogram 1	1	200.438000	200.674000	4000.000000	18000.000000	8000.000000	Trillphee	10.648018	-33.235482	65.990911	0
45	Spectrogram 1	1	200.888000	201.142000	4000.000000	18000.000000	8000.000000	Phee	7.660016	-32.131608	51.600897	0
46	Spectrogram 1	1	201.422000	201.466000	4000.000000	18000.000000	8000.000000	Trill	6.783696	-29.887881	34.868210	0
47	Spectrogram 1	1	203.204000	203.584000	4000.000000	18000.000000	8000.000000	Phee	12.247046	-29.956641	84.139750	0
48	Spectrogram 1	1	204.638000	204.778000	4000.000000	18000.000000	8000.000000	Trillphee	9.568411	-32.812793	65.228695	0
49	Spectrogram 1	1	204.800000	204.874000	4000.000000	18000.000000	8000.000000	Trill	11.177954	-35.339518	45.213916	0
50	Spectrogram 1	1	204.902000	204.976000	4000.000000	18000.000000	8000.000000	Trillphee	9.740783	-32.975852	42.088541	0
51	Spectrogram 1	1	205.046000	205.132000	4000.000000	18000.000000	8000.000000	Trillphee	10.852771	-30.250266	67.733674	0
52	Spectrogram 1	1	205.190000	205.282000	4000.000000	18000.000000	8000.000000	Trillphee	7.646045	-33.809398	51.353579	0
53	Spectrogram 1	1	205.340000	205.414000	4000.000000	18000.000000	8000.000000	Trillphee	15.691289	-31.750382	85.975530	0
54	Spectrogram 1	1	213.926000	215.656000	4000.000000	18000.000000	8000.000000	Phee	9.449096	-23.849657	102.914036	0
55	Spectrogram 1	1	218.672000	219.748000	4000.000000	18000.000000	8000.000000	Trillphee	9.167240	-31.534348	83.084569	0
56	Spectrogram 1	1	237.614000	237.892000	4000.000000	18000.000000	8000.000000	Trillphee	6.861359	-37.097569	32.289380	0
57	Spectrogram 1	1	239.438000	241.372000	4000.000000	18000.000000	8000.000000	Phee	14.683252	-21.302681	163.757551	0
58	Spectrogram 1	1	245.216000	245.254000	4000.000000	18000.000000	8000.000000	Trill	11.610121	-38.938638	33.239850	0
59	Spectrogram 1	1	248.282000	248.446000	4000.000000	18000.000000	8000.000000	Trillphee	12.084995	-34.283052	67.888894	0
60	Spectrogram 1	1	248.504000	248.878000	4000.000000	18000.000000	8000.000000	Phee	15.324730	-26.461533	106.776517	0
61	Spectrogram 1	1	250.322000	250.528000	4000.000000	18000.000000	8000.000000	Trillphee	8.301062	-37.308783	37.052787	0
62	Spectrogram 1	1	252.068000	252.160000	4000.000000	18000.000000	8000.000000	Trill	4.657294	-36.911006	38.438249	1
63	Spectrogram 1	1	252.356000	252.424000	4000.000000	18000.000000	8000.000000	Trill	8.331217	-33.020638	37.644403	0
64	Spectrogram 1	1	252.548000	252.634000	4000.000000	18000.000000	8000.000000	Trillphee	6.063565	-34.058013	32.040667	0
65	Spectrogram 1	1	252.944000	253.438000	4000.000000	18000.000000	8000.000000	Trillphee	9.234289	-33.743665	60.895345	0
66	Spectrogram 1	1	253.610000	253.714000	4000.000000	18000.000000	8000.000000	Trill	9.564838	-34.207630	54.440020	0
67	Spectrogram 1	1	254.234000	254.314000	4000.000000	18000.000000	8000.000000	Trillphee	7.132748	-32.263795	56.552982	0
68	Spectrogram 1	1	254.390000	254.470000	4000.000000	18000.000000	8000.000000	Trillphee	6.631279	-32.530171	44.858915	0
69	Spectrogram 1	1	254.636000	254.782000	4000.000000	18000.000000	8000.000000	Trill	6.622401	-32.320966	47.959729	0
70	Spectrogram 1	1	254.846000	254.956000	4000.000000	18000.000000	8000.000000	Trill	8.047837	-34.051258	51.683569	0
71	Spectrogram 1	1	255.560000	255.640000	4000.000000	18000.000000	8000.000000	Trill	6.108216	-35.551790	35.658707	0
72	Spectrogram 1	1	257.534000	257.716000	4000.000000	18000.000000	8000.000000	Trillphee	9.766283	-36.391859	40.330027	0
73	Spectrogram 1	1	257.756000	257.890000	4000.000000	18000.000000	8000.000000	Trillphee	10.352810	-32.402358	54.979077	0
74	Spectrogram 1	1	259.814000	259.942000	4000.000000	18000.000000	8000.000000	Trillphee	11.055404	-33.332963	64.192289	0
75	Spectrogram 1	1	263.948000	264.052000	4000.000000	18000.000000	8000.000000	Trillphee	11.545152	-33.389262	57.292731	0
76	Spectrogram 1	1	264.086000	265.132000	4000.000000	18000.000000	8000.000000	Trillphee	10.648689	-26.835440	94.446415	0
77	Spectrogram 1	1	272.180000	272.392000	4000.000000	18000.000000	8000.000000	Phee	7.522308	-34.433165	62.523956	0
78	Spectrogram 1	1	283.538000	285.316000	4000.000000	18000.000000	8000.000000	Phee	12.285736	-23.288505	113.597153	0
79	Spectrogram 1	1	285.950000	286.024000	4000.000000	18000.000000	8000.000000	Trillphee	7.623039	-31.862488	55.814871	0
80	Spectrogram 1	1	290.990000	292.606000	4000.000000	18000.000000	8000.000000	Phee	8.552195	-22.884527	93.219862	0
81	Spectrogram 1	1	299.900000	299.980000	4000.000000	18000.000000	8000.000000	Trillphee	9.703809	-32.056196	67.132933	0
82	Spectrogram 1	1	300.066000	300.176000	4000.000000	18000.000000	8000.000000	Trillphee	9.556381	-29.964549	64.209337	0
83	Spectrogram 1	1	300.222000	301.286000	4000.000000	18000.000000	8000.000000	Phee	9.652883	-27.465818	125.582787	0
84	Spectrogram 1	1	311.352000	313.364000	4000.000000	18000.000000	8000.000000	Phee	9.176937	-23.096785	106.261975	0
85	Spectrogram 1	1	326.460000	327.170000	4000.000000	18000.000000	8000.000000	Trillphee	8.290376	-33.162037	68.791125	0
86	Spectrogram 1	1	327.462000	327.812000	4000.000000	18000.000000	8000.000000	Trill	9.679635	-36.088236	59.674102	0
87	Spectrogram 1	1	327.948000	328.232000	4000.000000	18000.000000	8000.000000	Trill	8.360271	-35.565577	57.153338	0
88	Spectrogram 1	1	329.022000	329.600000	4000.000000	18000.000000	8000.000000	Trillphee	7.499579	-34.436050	60.314895	0
89	Spectrogram 1	1	330.702000	330.848000	4000.000000	18000.000000	8000.000000	Trill	10.950486	-33.332735	58.640734	0
90	Spectrogram 1	1	335.352000	336.632000	4000.000000	18000.000000	8000.000000	Phee	11.117176	-26.173381	109.096691	0
91	Spectrogram 1	1	350.826000	351.038000	4000.000000	18000.000000	8000.000000	Phee	4.104122	-33.138209	41.981230	1
92	Spectrogram 1	1	352.860000	354.062000	4000.000000	18000.000000	8000.000000	Phee	8.875930	-32.309546	83.996310	0
93	Spectrogram 1	1	355.230000	355.376000	4000.000000	18000.000000	8000.000000	Trill	4.578248	-38.513109	32.429978	1
94	Spectrogram 1	1	359.106000	360.314000	4000.000000	18000.000000	8000.000000	Phee	6.423937	-35.578528	62.785826	0
95	Spectrogram 1	1	363.048000	363.092000	4000.000000	18000.000000	8000.000000	Trill	17.802906	-37.842485	34.058881	0
96	Spectrogram 1	1	399.432000	399.980000	4000.000000	18000.000000	8000.000000	Phee	10.254599	-26.791407	115.056030	0
97	Spectrogram 1	1	400.006000	400.212000	4000.000000	18000.000000	8000.000000	Phee	6.423091	-34.566443	72.360653	0
98	Spectrogram 1	1	408.736000	410.568000	4000.000000	18000.000000	8000.000000	Phee	9.157970	-29.913162	90.961586	0
99	Spectrogram 1	1	419.482000	419.742000	4000.000000	18000.000000	8000.000000	Trill	17.929017	-36.928380	39.675389	0
100	Spectrogram 1	1	419.878000	420.150000	4000.000000	18000.000000	8000.000000	Trillphee	12.176710	-37.737962	47.355234	0
101	Spectrogram 1	1	420.706000	421.188000	4000.000000	18000.000000	8000.000000	Trillphee	8.974030	-37.476391	52.628208	0
102	Spectrogram 1	1	422.002000	422.112000	4000.000000	18000.000000	8000.000000	Trill	12.958171	-36.543458	51.879484	0
103	Spectrogram 1	1	424.156000	424.476000	4000.000000	18000.000000	8000.000000	Trillphee	14.967180	-36.264995	69.226780	0
104	Spectrogram 1	1	424.522000	424.620000	4000.000000	18000.000000	8000.000000	Trillphee	13.417101	-35.049416	63.521385	0
105	Spectrogram 1	1	424.648000	424.872000	4000.000000	18000.000000	8000.000000	Trill	11.362853	-38.008528	31.943127	3
106	Spectrogram 1	1	426.556000	426.834000	4000.000000	18000.000000	8000.000000	Trillphee	7.277479	-36.378219	47.829516	0
107	Spectrogram 1	1	432.754000	432.846000	4000.000000	18000.000000	8000.000000	Trillphee	7.855743	-35.083904	80.091764	0
108	Spectrogram 1	1	432.964000	433.236000	4000.000000	18000.000000	8000.000000	Phee	8.919803	-37.022589	49.082592	0
109	Spectrogram 1	1	434.914000	435.486000	4000.000000	18000.000000	8000.000000	Trillphee	5.596734	-36.244455	43.823298	1
110	Spectrogram 1	1	435.598000	435.702000	4000.000000	18000.000000	8000.000000	Phee	9.076436	-28.418594	133.479210	0
111	Spectrogram 1	1	435.832000	435.972000	4000.000000	18000.000000	8000.000000	Phee	12.308433	-26.687010	130.299402	0
112	Spectrogram 1	1	450.820000	450.918000	4000.000000	18000.000000	8000.000000	Trillphee	6.871652	-30.608205	64.379017	0
113	Spectrogram 1	1	450.970000	451.062000	4000.000000	18000.000000	8000.000000	Phee	10.473995	-28.078035	108.063006	0
114	Spectrogram 1	1	451.120000	451.206000	4000.000000	18000.000000	8000.000000	Phee	10.672715	-28.886895	101.449634	0
115	Spectrogram 1	1	451.990000	452.256000	4000.000000	18000.000000	8000.000000	Trillphee	4.059142	-38.075555	34.763249	1
116	Spectrogram 1	1	455.596000	456.534000	4000.000000	18000.000000	8000.000000	Phee	6.758739	-33.403170	92.802220	0
117	Spectrogram 1	1	456.586000	457.098000	4000.000000	18000.000000	8000.000000	Phee	13.886257	-25.313203	152.220006	0
118	Spectrogram 1	1	479.416000	480.462000	4000.000000	18000.000000	8000.000000	Phee	6.141847	-31.052381	80.306895	0
119	Spectrogram 1	1	531.374000	531.766000	4000.000000	18000.000000	8000.000000	Trillphee	7.687330	-37.794665	46.918530	0
120	Spectrogram 1	1	532.316000	532.558000	4000.000000	18000.000000	8000.000000	Trill	11.820099	-37.697756	56.439279	0
121	Spectrogram 1	1	534.416000	534.478000	4000.000000	18000.000000	8000.000000	Trillphee	17.206595	-35.093890	55.343209	0
122	Spectrogram 1	1	534.614000	534.700000	4000.000000	18000.000000	8000.000000	Trillphee	17.120220	-31.216515	87.105412	0
123	Spectrogram 1	1	540.248000	540.424000	4000.000000	18000.000000	8000.000000	Trillphee	6.109446	-39.271469	33.071683	0
124	Spectrogram 1	1	540.638000	540.718000	4000.000000	18000.000000	8000.000000	Trill	14.734941	-38.500387	44.031163	0
125	Spectrogram 1	1	549.122000	549.604000	4000.000000	18000.000000	8000.000000	Trillphee	8.010794	-35.500570	68.814931	0
126	Spectrogram 1	1	552.314000	552.454000	4000.000000	18000.000000	8000.000000	Trillphee	10.978071	-35.802014	56.216540	0
127	Spectrogram 1	1	555.488000	555.778000	4000.000000	18000.000000	8000.000000	Trillphee	4.482685	-37.736870	36.313733	1
128	Spectrogram 1	1	558.110000	558.328000	4000.000000	18000.000000	8000.000000	Trillphee	6.426496	-36.027997	48.513243	0
129	Spectrogram 1	1	558.368000	558.436000	4000.000000	18000.000000	8000.000000	Trill	6.796977	-36.924307	30.884737	3
130	Spectrogram 1	1	559.484000	559.672000	4000.000000	18000.000000	8000.000000	Trillphee	10.254119	-35.911639	72.389364	0
131	Spectrogram 1	1	559.730000	559.834000	4000.000000	18000.000000	8000.000000	Trillphee	10.639085	-34.405674	62.208385	0
132	Spectrogram 1	1	601.212000	601.592000	4000.000000	18000.000000	8000.000000	Trillphee	6.943045	-34.302709	41.618260	0
133	Spectrogram 1	1	601.614000	601.832000	4000.000000	18000.000000	8000.000000	Phee	7.164589	-26.555477	74.182789	0
134	Spectrogram 1	1	604.152000	604.268000	4000.000000	18000.000000	8000.000000	Trillphee	9.398168	-34.497004	38.755737	0
135	Spectrogram 1	1	606.390000	606.470000	4000.000000	18000.000000	8000.000000	Trill	9.572875	-35.637526	47.325664	0
136	Spectrogram 1	1	608.226000	608.552000	4000.000000	18000.000000	8000.000000	Phee	4.572414	-35.532089	37.824285	1
137	Spectrogram 1	1	619.596000	619.748000	4000.000000	18000.000000	8000.000000	Trillphee	4.423939	-38.580907	36.865298	1
138	Spectrogram 1	1	619.794000	619.874000	4000.000000	18000.000000	8000.000000	Trill	6.204069	-39.694163	30.809656	3
139	Spectrogram 1	1	625.404000	625.466000	4000.000000	18000.000000	8000.000000	Trill	6.217329	-37.081482	34.087073	0
140	Spectrogram 1	1	625.722000	625.904000	4000.000000	18000.000000	8000.000000	Phee	11.153798	-28.546217	90.171613	0
141	Spectrogram 1	1	625.980000	626.126000	4000.000000	18000.000000	8000.000000	Phee	11.674002	-28.880358	78.684642	0
142	Spectrogram 1	1	626.172000	626.354000	4000.000000	18000.000000	8000.000000	Trillphee	10.198189	-30.804253	76.182383	0
143	Spectrogram 1	1	626.442000	627.002000	4000.000000	18000.000000	8000.000000	Phee	16.225208	-25.577626	163.632716	0
144	Spectrogram 1	1	662.514000	663.272000	4000.000000	18000.000000	8000.000000	Phee	16.925406	-26.616388	156.531994	0
145	Spectrogram 1	1	673.272000	673.532000	4000.000000	18000.000000	8000.000000	Trillphee	7.698465	-35.018982	48.382203	0
146	Spectrogram 1	1	673.608000	673.796000	4000.000000	18000.000000	8000.000000	Phee	9.553314	-30.431410	77.724390	0
147	Spectrogram 1	1	674.280000	674.474000	4000.000000	18000.000000	8000.000000	Trill	10.555021	-38.093187	41.828327	0
148	Spectrogram 1	1	674.502000	674.768000	4000.000000	18000.000000	8000.000000	Trillphee	8.068678	-38.615284	32.755799	0
149	Spectrogram 1	1	675.630000	675.752000	4000.000000	18000.000000	8000.000000	Trill	10.645468	-37.123470	49.176974	0
150	Spectrogram 1	1	675.870000	675.956000	4000.000000	18000.000000	8000.000000	Trill	7.091442	-36.313119	32.961826	0
151	Spectrogram 1	1	676.560000	676.640000	4000.000000	18000.000000	8000.000000	Trillphee	8.895778	-39.507512	36.330221	0
152	Spectrogram 1	1	677.706000	677.798000	4000.000000	18000.000000	8000.000000	Trill	9.745390	-36.605434	67.668074	0
153	Spectrogram 1	1	677.922000	677.960000	4000.000000	18000.000000	8000.000000	Trill	9.678481	-35.083817	37.644707	0
154	Spectrogram 1	1	679.530000	680.126000	4000.000000	18000.000000	8000.000000	Trillphee	14.177367	-31.726015	114.012761	0
155	Spectrogram 1	1	705.934000	706.344000	4000.000000	18000.000000	8000.000000	Trillphee	7.107577	-35.648521	46.026366	0
156	Spectrogram 1	1	706.378000	706.752000	4000.000000	18000.000000	8000.000000	Trillphee	11.000425	-35.299520	58.667826	0
157	Spectrogram 1	1	706.978000	707.298000	4000.000000	18000.000000	8000.000000	Trillphee	13.687670	-32.952721	77.428055	0
158	Spectrogram 1	1	708.622000	709.632000	4000.000000	18000.000000	8000.000000	Phee	13.681379	-29.404579	108.990088	0
159	Spectrogram 1	1	709.660000	709.806000	4000.000000	18000.000000	8000.000000	Trillphee	12.947542	-32.403341	92.750004	0
160	Spectrogram 1	1	710.392000	710.544000	4000.000000	18000.000000	8000.000000	Trillphee	9.170988	-31.526913	55.607313	0
161	Spectrogram 1	1	710.680000	710.916000	4000.000000	18000.000000	8000.000000	Trillphee	12.854759	-32.441917	65.328540	0
162	Spectrogram 1	1	711.730000	711.822000	4000.000000	18000.000000	8000.000000	Trill	9.048996	-36.824251	31.568438	3
163	Spectrogram 1	1	718.270000	718.620000	4000.000000	18000.000000	8000.000000	Trillphee	17.438827	-28.902744	95.231885	0
164	Spectrogram 1	1	718.720000	718.866000	4000.000000	18000.000000	8000.000000	Trillphee	10.837139	-29.166126	67.813559	0
165	Spectrogram 1	1	718.966000	719.100000	4000.000000	18000.000000	8000.000000	Phee	13.222959	-29.002913	78.462791	0
166	Spectrogram 1	1	734.860000	734.958000	4000.000000	18000.000000	8000.000000	Trill	12.992361	-38.182705	40.873721	0
167	Spectrogram 1	1	735.136000	735.270000	4000.000000	18000.000000	8000.000000	Trillphee	9.275670	-34.200250	46.732063	0
168	Spectrogram 1	1	735.298000	735.360000	4000.000000	18000.000000	8000.000000	Trill	10.612788	-37.480975	41.883920	0
169	Spectrogram 1	1	736.948000	737.100000	4000.000000	18000.000000	8000.000000	Trill	8.745802	-39.004894	38.382517	0
170	Spectrogram 1	1	740.482000	740.544000	4000.000000	18000.000000	8000.000000	Trill	5.308950	-36.637515	33.838755	1
171	Spectrogram 1	1	780.814000	780.948000	4000.000000	18000.000000	8000.000000	Trill	7.584032	-38.647597	32.321223	0
172	Spectrogram 1	1	788.008000	788.148000	4000.000000	18000.000000	8000.000000	Trill	8.681789	-39.461995	32.044867	0
173	Spectrogram 1	1	794.242000	795.102000	4000.000000	18000.000000	8000.000000	Trillphee	12.094771	-30.565654	88.175908	0
174	Spectrogram 1	1	799.126000	799.242000	4000.000000	18000.000000	8000.000000	Trillphee	14.908239	-33.811500	71.772438	0
175	Spectrogram 1	1	811.106000	811.444000	4000.000000	18000.000000	8000.000000	Trill	6.126984	-38.336561	31.047259	3
176	Spectrogram 1	1	819.356000	819.610000	4000.000000	18000.000000	8000.000000	Trillphee	5.890926	-37.754251	38.551302	1
177	Spectrogram 1	1	844.682000	844.768000	4000.000000	18000.000000	8000.000000	Trill	13.215715	-32.137029	68.221016	0
178	Spectrogram 1	1	846.134000	846.256000	4000.000000	18000.000000	8000.000000	Trill	11.563565	-30.483248	66.161905	0
179	Spectrogram 1	1	880.010000	880.840000	4000.000000	18000.000000	8000.000000	Trillphee	12.135054	-35.966071	60.310210	0
180	Spectrogram 1	1	884.312000	884.716000	4000.000000	18000.000000	8000.000000	Trillphee	8.942221	-38.110714	36.696208	0
181	Spectrogram 1	1	884.804000	885.178000	4000.000000	18000.000000	8000.000000	Trillphee	12.451505	-34.650382	63.607724	0
182	Spectrogram 1	1	885.512000	885.868000	4000.000000	18000.000000	8000.000000	Trillphee	11.235680	-38.152579	44.457342	0
183	Spectrogram 1	1	886.238000	886.516000	4000.000000	18000.000000	8000.000000	Trillphee	12.570544	-39.086276	39.152885	0
184	Spectrogram 1	1	887.426000	887.566000	4000.000000	18000.000000	8000.000000	Trill	5.475006	-37.883065	35.229210	1
185	Spectrogram 1	1	898.352000	898.756000	4000.000000	18000.000000	8000.000000	Trillphee	14.202615	-33.902590	67.301827	0
186	Spectrogram 1	1	898.946000	899.044000	4000.000000	18000.000000	8000.000000	Trillphee	15.345882	-32.062835	60.513355	0
187	Spectrogram 1	1	899.132000	899.284000	4000.000000	18000.000000	8000.000000	Trill	12.113516	-34.253611	60.620643	0
188	Spectrogram 1	1	905.712000	905.792000	4000.000000	18000.000000	8000.000000	Trill	6.786690	-37.081968	51.395817	0
189	Spectrogram 1	1	928.794000	929.360000	4000.000000	18000.000000	8000.000000	Trill	12.458413	-34.829184	88.052737	0
190	Spectrogram 1	1	932.844000	933.260000	4000.000000	18000.000000	8000.000000	Trillphee	9.607889	-37.673906	44.621794	0
191	Spectrogram 1	1	939.078000	939.470000	4000.000000	18000.000000	8000.000000	Trill	12.703503	-36.082855	83.998657	0
192	Spectrogram 1	1	939.576000	939.686000	4000.000000	18000.000000	8000.000000	Trillphee	13.299430	-30.247851	118.327121	0
193	Spectrogram 1	1	993.942000	994.022000	4000.000000	18000.000000	8000.000000	Trill	9.253062	-38.255432	33.862049	0
194	Spectrogram 1	1	996.816000	996.926000	4000.000000	18000.000000	8000.000000	Trillphee	10.907813	-39.382445	43.114734	0
195	Spectrogram 1	1	996.948000	996.998000	4000.000000	18000.000000	8000.000000	Trill	9.328905	-40.212546	36.794115	0
196	Spectrogram 1	1	997.920000	997.988000	4000.000000	18000.000000	8000.000000	Trill	11.262723	-39.712559	30.235790	3
197	Spectrogram 1	1	1005.436000	1005.540000	4000.000000	18000.000000	8000.000000	Trill	10.260734	-40.087360	36.398726	0
198	Spectrogram 1	1	1011.790000	1012.116000	4000.000000	18000.000000	8000.000000	Trill	21.907771	-31.340166	133.364728	0
199	Spectrogram 1	1	1041.478000	1041.558000	4000.000000	18000.000000	8000.000000	Trill	11.150021	-40.849072	31.755562	3
200	Spectrogram 1	1	1111.328000	1111.408000	4000.000000	18000.000000	8000.000000	Trill	10.334751	-39.880093	30.174562	3
201	Spectrogram 1	1	1114.982000	1115.494000	4000.000000	18000.000000	8000.000000	Trill	9.683924	-38.214981	36.787817	0
202	Spectrogram 1	1	1118.522000	1118.638000	4000.000000	18000.000000	8000.000000	Trillphee	11.015842	-40.488842	32.551891	0
203	Spectrogram 1	1	1122.440000	1122.514000	4000.000000	18000.000000	8000.000000	Trillphee	11.716587	-38.947116	47.301790	0
204	Spectrogram 1	1	1127.684000	1127.758000	4000.000000	18000.000000	8000.000000	Trill	9.436665	-39.337327	31.240300	3
205	Spectrogram 1	1	1139.198000	1139.320000	4000.000000	18000.000000	8000.000000	Trill	9.179785	-39.254331	31.614316	3
206	Spectrogram 1	1	1141.094000	1141.198000	4000.000000	18000.000000	8000.000000	Trill	9.412472	-39.069211	32.883504	0
207	Spectrogram 1	1	1162.130000	1162.828000	4000.000000	18000.000000	8000.000000	Trillphee	9.907643	-34.395502	89.517007	0
208	Spectrogram 1	1	1164.068000	1164.154000	4000.000000	18000.000000	8000.000000	Trill	13.005452	-37.227826	55.515760	0
209	Spectrogram 1	1	1166.078000	1166.224000	4000.000000	18000.000000	8000.000000	Trill	11.743231	-35.521499	86.504955	0
210	Spectrogram 1	1	1166.684000	1166.980000	4000.000000	18000.000000	8000.000000	Trillphee	11.974589	-35.459495	83.026358	0
211	Spectrogram 1	1	1167.092000	1167.412000	4000.000000	18000.000000	8000.000000	Phee	18.872158	-25.365416	191.709710	0
212	Spectrogram 1	1	1169.870000	1170.274000	4000.000000	18000.000000	8000.000000	Trillphee	12.232529	-35.657209	74.627311	0
213	Spectrogram 1	1	1170.320000	1170.394000	4000.000000	18000.000000	8000.000000	Trill	4.449068	-35.012642	38.340479	1
214	Spectrogram 1	1	1170.590000	1170.652000	4000.000000	18000.000000	8000.000000	Trill	6.377750	-32.876114	44.653686	0
215	Spectrogram 1	1	1171.622000	1171.750000	4000.000000	18000.000000	8000.000000	Trill	7.989978	-38.251059	47.148281	0
216	Spectrogram 1	1	1171.808000	1171.882000	4000.000000	18000.000000	8000.000000	Trill	7.228876	-36.724578	46.010213	0
217	Spectrogram 1	1	1173.164000	1173.274000	4000.000000	18000.000000	8000.000000	Trillphee	6.210996	-39.376766	32.104966	0
